PRICE,SMA_2,SMA_4,SMA_8,SMA_16,SMA_32,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,DEMA_2,DEMA_4,DEMA_8,DEMA_16,DEMA_32,TEMA_2,TEMA_4,TEMA_8,TEMA_16,TEMA_32,RSL_2,RSL_4,RSL_8,RSL_16,RSL_32,SPL_2,SPL_4,SPL_8,SPL_16,SPL_32
44322.42,44447.479999999996,44049.15,43716.65625,42287.233125,40466.49124999999,41095.69580841639,41097.259944629026,41112.53278516058,41195.672696567,41244.516334440756,42491.200616051654,42486.79408049969,42468.66219950774,42497.97468001025,42509.506946634225,43741.798110547636,43742.23916030702,43710.285224103965,43578.049760505615,43439.686491444496,44572.54,44572.54,44572.54,44572.54,44572.54,44322.42,43370.23,42836.87,38750.01,37828.84
44804.51,44563.465,44407.72,43962.61125,42665.639375000006,40643.26281249999,41264.27827167019,41265.77131078225,41280.349931289646,41359.710755813954,41406.33422832981,42757.27066660975,42752.996562714136,42735.02619356239,42759.398978381876,42768.287802317675,44044.079153782746,44044.626567861385,44014.27925369685,43883.33932892826,43748.74201316759,44804.51,44804.51,44804.51,44804.51,44804.51,44322.42,43931.41,43207.89,40219.47,37828.84
44452.06,44628.285,44537.88250000001,44057.636249999996,42900.628125,40824.39781249999,41405.957459595964,41407.38414141415,41421.31482323233,41497.1485,41541.69981818182,42967.97697211172,42963.82942030844,42946.03859281596,42965.95775712046,42972.471463628804,44263.55321664984,44264.197228768775,44235.370246152626,44105.99419177053,43975.10942227965,44804.51,44804.51,44804.51,44804.51,44804.51,44452.06,44322.42,43207.89,40219.47,37828.84
43984.55,44218.305,44390.885,44154.71875,43095.75875000001,40992.869999999995,41518.07017874397,41519.43483091789,41532.75983091789,41605.29639130436,41647.91069565218,43119.4140525093,43115.38749634209,43097.79083526233,43113.69018544982,43118.06789148616,44396.275501523596,44397.00724807189,44369.619336920776,44242.023288791206,44114.78603056584,44452.06,44804.51,44804.51,44804.51,44804.51,43984.55,43984.55,43370.23,40219.47,37828.84
43715.1,43849.825,44239.05499999999,44144.1025,43314.235625,41156.1540625,41611.560809435716,41612.86739130436,41625.62537002776,41695.07526827013,41735.87619796485,43234.27469668186,43230.363884101804,43212.97312439891,43225.2405916745,43227.69580257333,44477.26226715592,44478.07369388132,44452.04836537407,44326.40460161095,44202.74100796563,43984.55,44804.51,44804.51,44804.51,44804.51,43715.1,43715.1,43370.23,40507.56,37828.84
43794.37,43754.735,43986.52,44197.119999999995,43505.784374999996,41331.933124999996,41702.511192375896,41703.76333333335,41715.98972960994,41782.54588209221,41821.64677304965,43344.77278463779,43340.97275004202,43323.79717214854,43332.780321934224,43333.50402858905,44554.70242364886,44555.58620316232,44530.85147924354,44407.29540137606,44287.12509923213,43794.37,44452.06,44804.51,44804.51,44804.51,43715.1,43715.1,43715.1,40507.56,37828.84
43496.09,43645.229999999996,43747.5275,44142.704999999994,43692.567500000005,41503.330625,41775.718490646264,41776.919523809534,41788.6468835034,41852.48645833334,41889.99139455782,43421.168242789456,43417.474289884805,43400.521088244364,43406.53188192331,43405.695235807536,44584.77102948212,44585.720488188555,44562.208644509185,44440.84463641148,44324.08257965672,43794.37,43984.55,44804.51,44804.51,44804.51,43496.09,43496.09,43496.09,42199.98,37828.84
43800.74,43648.41499999999,43701.575,44046.229999999996,43792.615,41678.133437500015,41856.719351020416,41857.872342857154,41869.130608163265,41930.416600000004,41966.42133877551,43514.111939037066,43510.519624575136,43493.79422038805,43497.11314264637,43494.86977282421,44642.63573670056,44643.64478996376,44621.29210558675,44502.19846124916,44388.75643200645,43800.74,43800.74,44804.51,44804.51,44804.51,43496.09,43496.09,43496.09,42836.87,37828.84
45930.01,44865.375,44255.3025,44247.17875000001,43981.917499999996,41926.670937500014,42016.456239215695,42017.56401568629,42028.38078039215,42087.2634,42121.85618823529,43762.32573596833,43758.8308543688,43742.33716153391,43743.21680764062,43739.70483317481,44931.600924469756,44932.664018982614,44911.41053509602,44794.64361148876,44684.43143383325,45930.01,45930.01,45930.01,45930.01,45930.01,43800.74,43496.09,43496.09,42836.87,37828.84
45870.75,45900.380000000005,44774.3975,44380.45875,44171.534999999996,42177.98062500002,42164.69830693817,42165.76347662143,42176.16421191554,42232.78211538462,42266.044411764706,43985.95942662576,43982.55799548457,43966.29864717048,43964.96684906274,43960.31063144638,45182.754437622294,45183.86650009459,45163.65578916594,45049.25351241431,44942.18003087002,45930.01,45930.01,45930.01,45930.01,45930.01,45870.75,43496.09,43496.09,43207.89,38008.38
45979.85,45925.3,45395.3375,44571.4325,44314.534374999996,42422.34906250002,42308.66629535559,42309.69126995647,42319.69952467344,42374.18090348331,42406.18801886792,44199.73581447552,44196.424060939615,44180.40060294994,44177.063160287405,44171.3748333213,45418.54286979387,45419.699261189264,45400.4782074003,45288.46303784127,45184.43690320739,45979.85,45979.85,45979.85,45979.85,45979.85,45870.75,43800.74,43496.09,43207.89,38008.38
46253.4,46116.625,46008.5025,44855.03874999999,44504.878749999996,42639.58031250002,42454.767543675756,42455.75455625438,42465.392134870715,42517.855684835784,42548.67735150244,44416.48754195139,44413.26188993243,44397.47494599362,44392.318017875434,44385.69882647597,45658.187389963445,45659.38386461977,45641.10245598309,45531.483899302286,45430.41419649679,46253.4,46253.4,46253.4,46253.4,46253.4,45979.85,45870.75,43496.09,43370.23,38008.38
45708.76,45981.08,45953.19,45104.24625,44624.174375,42825.72375000001,42573.09454208755,42574.04566329968,42583.33278451178,42633.88856902358,42663.58944781144,44577.503466168164,44574.36052436035,44558.80993761161,44552.0021419882,44544.543616501884,45815.18719366458,45816.41986271868,45799.03099496102,45691.80773165451,45593.60447792186,46253.4,46253.4,46253.4,46253.4,46253.4,45708.76,45708.76,43496.09,43370.23,38008.38
45948.0,45828.380000000005,45972.5025,45373.450000000004,44785.284999999996,43020.24937500001,42693.62687987014,42694.54403246755,42703.49947077922,42752.24969155845,42780.88982467532,44742.677382381095,44739.613933045075,44724.29888731194,44715.99314793297,44707.77813645985,45979.20535595332,45980.47065456755,45963.929946637734,45859.091639827864,45763.66617652699,45948.0,46253.4,46253.4,46253.4,46253.4,45708.76,45708.76,43496.09,43496.09,38008.38
45345.05,45646.525,45813.802500000005,45604.57000000001,44873.6375,43204.935625000006,42786.659270050135,42787.54424185465,42796.18545426065,42843.22514097745,42870.860357142854,44853.581359488766,44850.59434796087,44835.513471818165,44825.84864656768,44816.95222440361,46063.96690032199,46065.26155827341,46049.527179174016,45947.05601079722,45854.32130782265,45948.0,46253.4,46253.4,46253.4,46253.4,45345.05,45345.05,43800.74,43496.09,38008.38
45165.73,45255.39,45541.884999999995,45775.19375,44910.711875,43401.65875000001,42868.69619177255,42869.550647307944,42877.893886872356,42923.3115154265,42949.993793103444,44943.55316806597,44940.639692951605,44925.791149104705,44914.89346856788,44905.383741041296,46119.86254652335,46121.18356177229,46106.21606830674,46006.088045459575,45915.95893396171,45345.05,45948.0,46253.4,46253.4,46253.4,45165.73,45165.73,45165.73,43496.09,38008.38
45495.73,45330.73,45488.62750000001,45720.908749999995,44984.043750000004,43635.6384375,42957.74818527178,42958.573676212756,42966.63409409702,43010.51214202221,43036.289935710105,45048.304308630795,45045.461612640946,45030.843174758884,45018.827515666526,45008.76632827006,46199.90576549199,46201.25038039513,46187.012565352095,46089.19863179354,46001.59197809924,45495.73,45948.0,46253.4,46253.4,46253.4,45165.73,45165.73,45165.73,43496.09,38750.01
45584.99,45540.36,45397.87500000001,45685.188749999994,45032.823749999996,43849.231562500005,43045.32291242939,43046.12088700566,43053.91262429378,43096.32807062147,43121.246604519765,45150.849401262116,45148.07486265271,45133.683981457114,45120.654996123594,45110.09856384373,46278.535496185854,46279.90117605999,46266.35792631529,46170.82490850891,46085.65973988383,45584.99,45584.99,46253.4,46253.4,46253.4,45495.73,45165.73,45165.73,43496.09,40219.47
45585.66,45585.325,45458.027500000004,45635.91499999999,45103.67375,44002.1509375,43128.612653005475,43129.384464480885,43136.92073497267,43177.94551092896,43202.04704371584,45245.6644158763,45242.95554045162,45228.78940059056,45214.842520482525,45203.841986546686,46347.52459241317,46348.9090061914,46336.02717018812,46242.73858260989,46159.936173649505,45585.66,45585.66,46253.4,46253.4,46253.4,45584.99,45165.73,45165.73,43496.09,40219.47
46349.25,45967.455,45753.9075,45647.896250000005,45251.4675,44173.613124999996,43232.50418032789,43233.251094658925,43240.544259650975,43280.24565573771,43303.569719725005,45381.804138579406,45379.15855222225,45365.21412122794,45350.43645028188,45339.03838311857,46479.32836946736,46480.72937222133,46468.47763628274,46377.394366847664,46296.878293762646,46349.25,46349.25,46349.25,46349.25,46349.25,45585.66,45495.73,45165.73,43496.09,40219.47
45924.08,46136.665,45860.995,45674.81125,45389.528750000005,44351.88218749999,43317.95103174605,43318.67423451102,43325.735870455705,43364.17690476191,43386.76052227341,45481.75349825162,45479.168939945,45465.44301038084,45449.91412155033,45438.160957550564,46558.477801230394,46559.89341835855,46548.242191294834,46459.32308452513,46381.0192533313,46349.25,46349.25,46349.25,46349.25,46349.25,45924.08,45584.99,45165.73,43496.09,40507.56
46456.02,46190.05,46078.7525,45738.31375000001,45555.881875,44530.833125,43416.01568700399,43416.71628968255,43423.55724950397,43460.7970014881,43482.67488095237,45607.19946121238,45604.673776519136,45591.16300225945,45574.95564895539,45562.886087597355,46676.80177156017,46678.23018446604,46667.15148994928,46580.353842807366,46504.19049639755,46456.02,46456.02,46456.02,46456.02,46456.02,45924.08,45585.66,45165.73,43496.09,40507.56
46448.0,46452.009999999995,46294.3375,45876.1825,45740.37625,44716.471874999996,43509.307512019244,43509.98655769231,43516.617026442305,43552.710939903845,43573.91565384614,45723.49155434371,45721.022689312624,45707.72361676093,45690.90436929817,45678.55372632216,46782.47559193177,46783.915125036154,46773.382501236876,46688.66248428401,46614.5701925032,46456.02,46456.02,46456.02,46456.02,46456.02,46448.0,45924.08,45165.73,43800.74,42199.98
45511.0,45979.5,46084.775,45919.341250000005,45847.267499999994,44819.941249999996,43569.96486013988,43570.62332867134,43577.052874125875,43612.05303263404,43632.61517948717,45775.871662995734,45773.457658464635,45760.36675340073,45742.996569239636,45730.3970928128,46794.73886117216,46796.18797012186,46786.17637612286,46703.48939076411,46631.40102690311,46448.0,46456.02,46456.02,46456.02,46456.02,45511.0,45511.0,45495.73,45165.73,42836.87
45927.0,45719.0,46085.505,45973.25,45847.079374999994,44914.4984375,43640.324118046155,43640.96293080055,43647.20054952511,43681.15592718228,43701.10427860696,45848.64193818852,45846.28092445672,45833.39459510445,45815.52933054048,45802.710484710726,46839.43423677198,46840.89149772249,46831.377226249686,46750.678207227196,46680.52891376224,45927.0,46456.02,46456.02,46456.02,46456.02,45511.0,45511.0,45511.0,45165.73,42836.87
45243.61,45585.305,45782.4025,45930.5775,45807.88312499999,44989.7090625,43687.479585162444,43688.09960930642,43694.153768656724,43727.11045873574,43746.47209394205,45876.61542279585,45874.30561464015,45861.62023146442,45843.311101444124,45830.2998206327,46819.64896486814,46821.11306473222,46812.07366076818,46733.317331715254,46665.044477634656,45927.0,46448.0,46456.02,46456.02,46456.02,45243.61,45243.61,45243.61,45165.73,43207.89
44752.56,44998.085,45358.542499999996,45826.44,45731.1775,45022.855937500004,43718.351481244696,43718.95353367435,43724.83221014494,43756.83363384485,43775.634062233585,45874.01116470772,45871.750856718005,45859.26276938879,45840.55676129082,45827.37767910035,46757.20457035162,46758.67429791704,46750.08848278843,46673.229571516655,46606.7727031718,45243.61,45927.0,46456.02,46456.02,46456.02,44752.56,44752.56,44752.56,44752.56,43207.89
44196.19,44474.375,45029.84,45557.3075,45602.60187499999,45053.740312500006,43732.004010351986,43732.58886128365,43738.29957556936,43769.38667287785,43787.64994616977,45839.335873991724,45837.12343620366,45824.828988104266,45805.76923460028,45792.44488980692,46650.34815736032,46651.8223951912,46643.66999574665,46568.66341497395,46503.9642020533,44752.56,45927.0,46456.02,46456.02,46456.02,44196.19,44196.19,44196.19,44196.19,43370.23
44371.32,44283.755000000005,44640.92,45363.2125,45519.011875,45071.59312500001,43750.01291146883,43750.58128772637,43756.131136820935,43786.3425412475,43804.09135613682,45815.48492228861,45813.318796092964,45801.21433669793,45781.84045218205,45768.39147442822,46562.97108718799,46564.44880423318,46556.71068675325,46483.51168515979,46420.513863106265,44371.32,45243.61,46456.02,46456.02,46456.02,44196.19,44196.19,44196.19,44196.19,43370.23
44399.0,44385.16,44429.7675,45106.085,45422.19937499999,45103.74218750001,43768.0403305947,43768.59291862285,43773.98860524257,43803.36080399062,43820.61659624413,45793.66477637519,45791.543470684184,45779.62536608847,45759.973750621684,45746.41902802065,46481.64674846138,46483.12699330147,46475.78500180648,46404.34928961054,46342.998599568185,44399.0,44752.56,46448.0,46456.02,46456.02,44371.32,44196.19,44196.19,44196.19,43496.09
44847.26,44623.130000000005,44453.442500000005,44905.9925,45391.0875,45132.3625,43797.60799277019,43798.14544140031,43803.39330098935,43831.96078196348,43848.74381278538,45796.49346763148,45794.41555528461,45782.68019712744,45762.78431137277,45749.14114197116,46439.62022219117,46441.10211686352,46434.13901550723,46364.42286815993,46304.66699534009,44847.26,44847.26,45927.0,46456.02,46456.02,44399.0,44196.19,44196.19,44196.19,43496.09
46103.51,45475.385,44930.27250000001,44980.05625,45449.69875,45180.2053125,43859.92966864126,43860.45259163273,43865.55861717883,43893.35400407257,43909.68343946686,45865.42851800249,45863.39263239495,45851.83644538943,45831.727059603974,45818.011288418784,46497.60810303346,46499.09083737995,46492.49025664033,46424.45059973191,46366.239110928575,46103.51,46103.51,46103.51,46456.02,46456.02,44847.26,44371.32,44196.19,44196.19,43496.09
