PRICE_0,SMA_2,SMA_4,SMA_8,SMA_16,SMA_32,SMA_64,SMA_128,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,EMA_64,EMA_128,DEMA_2,DEMA_4,DEMA_8,DEMA_16,DEMA_32,DEMA_64,DEMA_128,TEMA_2,TEMA_4,TEMA_8,TEMA_16,TEMA_32,TEMA_64,TEMA_128,RSL_2,RSL_4,RSL_8,RSL_16,RSL_32,RSL_64,RSL_128,SPL_2,SPL_4,SPL_8,SPL_16,SPL_32,SPL_64,SPL_128
29888.36,29790.575,29750.835,30317.73,31009.67562,31332.97281,32280.37906,33215.6175,43608.89806,43608.89797,43608.89483,43608.7135,43608.40198,43603.81818,43603.08686,39115.6037,39115.60471,39115.62788,39116.76057,39118.23701,39134.58399,39137.69711,32719.53208,32719.52772,32719.47105,32717.42715,32716.07666,32713.9502,32714.15893,29888.36,29888.36,31265.92,32166,32166,34447.92,36382.39,29692.79,29600.46,29600.46,29600.46,29600.46,29600.46,29600.46
29780.86,29834.61,29795.935,30132.0975,30860.60438,31267.35906,32217.57953,33170.50219,43585.94696,43585.94687,43585.94374,43585.76271,43585.4517,43580.87551,43580.1454,39077.19734,39077.19835,39077.22149,39078.35259,39079.82711,39096.15455,39099.26371,32676.312,32676.30765,32676.25104,32674.20896,32672.85877,32670.71634,32670.92077,29888.36,29888.36,30839.65,31801.01,32166,34447.92,36382.39,29780.86,29692.79,29600.46,29600.46,29600.46,29600.46,29600.46
29790.35,29785.605,29788.09,30019.89625,30740.495,31208.40094,32155.45984,33120.04406,43563.06869,43563.0686,43563.06547,43562.88474,43562.57426,43558.00565,43557.27675,39038.95593,39038.95695,39038.98005,39040.10958,39041.58216,39057.8901,39060.99532,32633.34801,32633.34366,32633.28712,32631.24685,32629.89697,32627.73862,32627.93878,29790.35,29888.36,30839.65,31801.01,32166,34447.92,36382.39,29780.86,29692.79,29600.46,29600.46,29600.46,29600.46,29600.46
29845.1,29817.725,29826.1675,29907.4125,30618.25062,31155.63469,32093.75922,33068.97148,43540.33801,43540.33791,43540.33479,43540.15436,43539.84439,43535.28335,43534.55566,39001.02869,39001.0297,39001.05277,39002.18073,39003.65138,39019.93986,39023.04114,32590.86348,32590.85914,32590.80265,32588.76419,32587.41463,32585.24043,32585.43632,29845.1,29888.36,30839.65,31778.56,32166,34447.92,35911.73,29790.35,29780.86,29600.46,29600.46,29600.46,29600.46,29600.46
30817.84,30331.47,30058.5375,29904.68625,30584.01562,31122.44219,32046.18578,33029.17547,43519.27427,43519.27417,43519.27106,43519.09093,43518.78147,43514.22798,43513.5015,38966.4515,38966.45251,38966.47554,38967.60193,38969.07066,38985.33971,38988.43706,32553.40807,32553.40373,32553.3473,32551.31065,32549.96141,32547.77141,32547.96305,30817.84,30817.84,30817.84,31778.56,32166,34447.92,35600.63,29845.1,29780.86,29600.46,29600.46,29600.46,29600.46,29600.46
31534.11,31175.975,30496.85,30146.3925,30577.16,31110.54281,32016.87625,33001.16078,43499.44769,43499.4476,43499.44449,43499.26466,43498.95571,43494.40975,43493.68447,38934.3627,38934.36371,38934.38671,38935.51153,38936.97834,38953.228,38956.32142,32519.68617,32519.68184,32519.62547,32517.59063,32516.2417,32514.03596,32514.22336,31534.11,31534.11,31534.11,31778.56,32166,34447.92,35600.63,30817.84,29790.35,29692.79,29600.46,29600.46,29600.46,29600.46
31933,31733.555,31032.5125,30410.30125,30586.8125,31115.49625,31992.34703,32975.2425,43480.3296,43480.3295,43480.3264,43480.14687,43479.83843,43475.29999,43474.5759,38903.7037,38903.70471,38903.72768,38904.85094,38906.31584,38922.54614,38925.63564,32488.10812,32488.10379,32488.04749,32486.01445,32484.66584,32482.44442,32482.6276,31933,31933,31933,31933,32166,34447.92,35600.63,31534.11,29845.1,29692.79,29600.46,29600.46,29600.46,29600.46
31627.57,31780.285,31478.13,30652.14875,30592.1875,31132.40375,31963.88766,32950.06734,43460.75444,43460.75434,43460.75125,43460.57201,43460.26408,43455.73313,43455.01025,38872.14413,38872.14514,38872.16807,38873.28978,38874.75277,38890.96374,38894.04934,32455.17947,32455.17515,32455.11891,32453.08766,32451.73937,32449.50233,32449.68132,31933,31933,31933,31933,32166,34447.92,35600.63,31627.57,30817.84,29780.86,29600.46,29600.46,29600.46,29600.46
32144.51,31886.04,31809.7975,30934.1675,30625.94875,31132.93875,31942.57016,32934.06008,43442.08077,43442.08067,43442.07758,43441.89864,43441.59122,43437.06775,43436.34606,38842.39957,38842.40058,38842.42348,38843.54363,38845.00471,38861.1964,38864.2781,32424.97133,32424.96702,32424.91084,32422.88139,32421.53342,32419.28082,32419.45561,32144.51,32144.51,32144.51,32144.51,32166,34447.92,35600.63,31627.57,31534.11,29780.86,29600.46,29600.46,29600.46,29600.46
31929.64,32037.075,31908.68,31202.765,30667.43125,31133.51062,31913.11391,32912.07633,43423.099,43423.09891,43423.09582,43422.91717,43422.61026,43418.09425,43417.37374,38812.05131,38812.05232,38812.07519,38813.19378,38814.65296,38830.8254,38833.9032,32393.85641,32393.8521,32393.79598,32391.76833,32390.42069,32388.15258,32388.32319,32144.51,32144.51,32144.51,32144.51,32166,34447.92,35600.63,31929.64,31627.57,29790.35,29600.46,29600.46,29600.46,29600.46
32129.75,32029.695,31957.8675,31495.19,30757.54313,31156.81937,31884.69313,32889.30094,43404.49381,43404.49372,43404.49064,43404.31228,43404.00588,43399.4973,43398.77799,38782.46804,38782.46904,38782.49188,38783.60893,38785.06621,38801.21943,38804.29335,32363.88677,32363.88247,32363.82641,32361.80056,32360.45323,32358.16968,32358.33613,32129.75,32144.51,32144.51,32144.51,32166,34447.92,35600.63,31929.64,31627.57,29845.1,29600.46,29600.46,29600.46,29600.46
31913.64,32021.695,32029.385,31753.7575,30830.585,31175.79062,31853.74109,32872.06367,43385.57883,43385.57874,43385.57566,43385.3976,43385.09169,43380.59054,43379.87241,38752.27748,38752.27848,38752.30128,38753.41679,38754.87217,38771.00621,38774.07625,32333.00476,32333.00046,32332.94446,32330.9204,32329.5734,32327.27446,32327.43677,32129.75,32144.51,32144.51,32144.51,32166,34447.92,35600.63,31913.64,31913.64,30817.84,29600.46,29600.46,29600.46,29600.46
32504.82,32209.23,32119.4625,31964.63,30934.65813,31206.765,31826.33219,32865.47398,43367.68284,43367.68275,43367.67968,43367.50191,43367.19651,43362.70276,43361.98581,38724.13551,38724.1365,38724.15928,38725.27324,38726.72673,38742.84163,38745.9078,32305.19166,32305.18737,32305.13143,32303.10916,32301.76249,32299.44821,32299.60639,32504.82,32504.82,32504.82,32504.82,32504.82,34447.92,35600.63,31913.64,31913.64,31534.11,29600.46,29600.46,29600.46,29600.46
32376.93,32440.875,32231.285,32069.9825,31108.1875,31237.565,31793.97297,32855.00063,43349.6208,43349.62071,43349.61764,43349.44017,43349.13527,43344.6489,43343.93313,38695.67224,38695.67324,38695.69598,38696.8084,38698.26,38714.35579,38717.4181,32276.89307,32276.88878,32276.8329,32274.81241,32273.46607,32271.13652,32271.29058,32504.82,32504.82,32504.82,32504.82,32504.82,34281.74,35600.63,32376.93,31913.64,31627.57,29692.79,29600.46,29600.46,29600.46
32287.83,32332.38,32270.805,32114.33625,31262.31875,31253.91125,31762.81813,32846.05758,43331.45694,43331.45685,43331.45379,43331.2766,43330.9722,43326.49321,43325.77861,38667.0163,38667.01729,38667.04,38668.15089,38669.60061,38685.67732,38688.73577,32248.30214,32248.29786,32248.24203,32246.22333,32244.87732,32242.53255,32242.68251,32376.93,32504.82,32504.82,32504.82,32504.82,33530,35600.63,32287.83,31913.64,31627.57,29692.79,29600.46,29600.46,29600.46
32594.46,32441.145,32441.01,32235.1975,31443.67313,31277.66531,31748.20031,32842.17461,43313.84087,43313.84077,43313.83772,43313.66082,43313.35692,43308.88528,43308.17185,38639.46595,38639.46694,38639.48962,38640.59897,38642.04681,38658.10449,38661.15909,32221.36493,32221.36066,32221.30489,32219.28797,32217.94229,32215.58236,32215.72823,32594.46,32594.46,32594.46,32594.46,32594.46,33337.49,35600.63,32287.83,32287.83,31913.64,29780.86,29600.46,29600.46,29600.46
32490,32542.23,32437.305,32278.38375,31606.27563,31307.97562,31734.95828,32834.24734,43296.09687,43296.09677,43296.09372,43295.91712,43295.61372,43291.1494,43290.43715,38611.66995,38611.67094,38611.69358,38612.8014,38614.24737,38630.28604,38633.3368,32194.05488,32194.05061,32193.9949,32191.97977,32190.63442,32188.25938,32188.40118,32594.46,32594.46,32594.46,32594.46,32594.46,33180.08,35600.63,32490,32287.83,31913.64,29780.86,29600.46,29600.46,29600.46
32296.51,32393.255,32417.2,32324.2425,31763.50375,31312.05406,31726.73422,32829.47617,43278.07952,43278.07943,43278.07638,43277.90007,43277.59717,43273.14016,43272.42908,38583.33788,38583.33887,38583.36148,38584.46777,38585.91187,38601.93156,38604.9785,32165.93704,32165.93277,32165.87713,32163.86377,32162.51875,32160.12866,32160.26641,32490,32594.46,32594.46,32594.46,32594.46,33180.08,35600.63,32296.51,32287.83,31913.64,29790.35,29600.46,29600.46,29600.46
32315,32305.755,32423.9925,32347.39875,31921.29438,31330.89469,31714.6775,32821.3257,43260.13668,43260.13659,43260.13354,43259.95752,43259.65511,43255.2054,43254.49548,38555.16525,38555.16624,38555.18882,38556.29359,38557.73581,38573.73658,38576.77968,32138.05449,32138.05023,32137.99464,32135.98305,32134.63838,32132.23329,32132.367,32315,32594.46,32594.46,32594.46,32594.46,33180.08,35600.63,32296.51,32296.51,31913.64,29845.1,29600.46,29600.46,29600.46
32248.63,32281.815,32337.535,32389.2725,32071.515,31344.88281,31701.82578,32815.27586,43242.12931,43242.12922,43242.12618,43241.95044,43241.64853,43237.2061,43236.49733,38526.87411,38526.87509,38526.89764,38528.0009,38529.44125,38545.42311,38548.4624,32109.99043,32109.98618,32109.93065,32107.92084,32106.5765,32104.15648,32104.28615,32315,32490,32594.46,32594.46,32594.46,33180.08,35600.63,32248.63,32248.63,32248.63,30817.84,29600.46,29600.46,29600.46
33634.09,32941.36,32623.5575,32530.43125,32247.53063,31415.77312,31708.91969,32814.72258,43226.4299,43226.42981,43226.42677,43226.25132,43225.9499,43221.51473,43220.80712,38503.2056,38503.20659,38503.2291,38504.33084,38505.76934,38521.73233,38524.76781,32088.85096,32088.84672,32088.79125,32086.7832,32085.4392,32083.0043,32083.12996,33634.09,33634.09,33634.09,33634.09,33634.09,33634.09,35600.63,32248.63,32248.63,32248.63,31534.11,29600.46,29600.46,29600.46
33669.98,33652.035,32966.925,32692.0625,32381.0225,31479.09125,31718.72234,32817.39656,43210.82753,43210.82744,43210.82441,43210.64925,43210.34832,43205.92039,43205.21394,38479.73773,38479.73871,38479.7612,38480.86142,38482.29806,38498.24222,38501.2739,32068.00284,32067.9986,32067.94319,32065.93691,32064.59325,32062.14352,32062.26518,33669.98,33669.98,33669.98,33669.98,33669.98,33669.98,35600.63,33634.09,32248.63,32248.63,31627.57,29600.46,29600.46,29600.46
33806.5,33738.24,33339.8,32881.89625,32498.11625,31542.46437,31734.60391,32817.55242,43195.48605,43195.48596,43195.48293,43195.30806,43195.00762,43190.58691,43189.88161,38456.79772,38456.7987,38456.82116,38457.91987,38459.35466,38475.28002,38478.3079,32047.9363,32047.93207,32047.87671,32045.87221,32044.52889,32042.06439,32042.18205,33806.5,33806.5,33806.5,33806.5,33806.5,33806.5,35600.63,33669.98,32248.63,32248.63,31627.57,29600.46,29600.46,29600.46
33867,33836.75,33744.3925,33040.96375,32638.08063,31615.13406,31758.93688,32820.22844,43180.28069,43180.2806,43180.27758,43180.10299,43179.80304,43175.38954,43174.68539,38434.13582,38434.1368,38434.15922,38435.25643,38436.68937,38452.59596,38455.62006,32028.2764,32028.27216,32028.21687,32026.21413,32024.87115,32022.39193,32022.50563,33867,33867,33867,33867,33867,33867,35600.63,33806.5,33634.09,32248.63,31913.64,29600.46,29600.46,29600.46
33847.51,33857.255,33797.7475,33210.6525,32744.51812,31685.23344,31776.40156,32815.13445,43165.08074,43165.08065,43165.07764,43164.90333,43164.60387,43160.19755,43159.49455,38411.49055,38411.49153,38411.51391,38412.60962,38414.04071,38429.92858,38432.94889,32008.63093,32008.6267,32008.57147,32006.57048,32005.22785,32002.73397,32002.84371,33867,33867,33867,33867,33867,33867,35600.63,33847.51,33669.98,32248.63,31913.64,29600.46,29600.46,29600.46
33846.16,33846.835,33841.7925,33404.35875,32864.30062,31765.86594,31807.90391,32809.18227,43149.91569,43149.9156,43149.9126,43149.73857,43149.4396,43145.04046,43144.3386,38388.92084,38388.92181,38388.94417,38390.03838,38391.46763,38407.3368,38410.35334,31989.08823,31989.08401,31989.02883,31987.02961,31985.68732,31983.17884,31983.28462,33847.51,33867,33867,33867,33867,33867,35600.63,33846.16,33806.5,32248.63,31913.64,29600.46,29600.46,29600.46
34258.14,34052.15,33954.7025,33647.25125,32997.325,31877.43406,31844.43719,32806.44523,43135.45752,43135.45743,43135.45443,43135.28069,43134.9822,43130.59021,43129.88949,38367.76946,38367.77043,38367.79276,38368.88547,38370.31288,38386.16339,38389.17617,31971.66076,31971.65654,31971.60142,31969.60396,31968.26202,31965.73898,31965.84084,34258.14,34258.14,34258.14,34258.14,34258.14,34258.14,35600.63,33846.16,33846.16,32248.63,31913.64,29600.46,29600.46,29600.46
34160.85,34209.495,34028.165,33886.27875,33137.77563,31984.18031,31871.13813,32801.87391,43120.87652,43120.87643,43120.87343,43120.69997,43120.40197,43116.01712,43115.31754,38346.37718,38346.37816,38346.40045,38347.49167,38348.91724,38364.74912,38367.75814,31953.86,31953.85579,31953.80073,31951.80502,31950.46343,31947.92589,31948.02383,34258.14,34258.14,34258.14,34258.14,34258.14,34258.14,35600.63,34160.85,33846.16,33634.09,32248.63,29600.46,29600.46,29600.46
34695.51,34428.18,34240.165,34018.95625,33274.69375,32104.67594,31900.97422,32802.08,43107.19898,43107.19889,43107.19589,43107.02271,43106.7252,43102.34746,43101.64902,38326.79511,38326.79608,38326.81835,38327.90807,38329.33182,38345.1451,38348.15037,31938.76045,31938.75625,31938.70124,31936.70728,31935.36604,31932.81406,31932.90809,34695.51,34695.51,34695.51,34695.51,34695.51,34695.51,35600.63,34160.85,33846.16,33669.98,32248.63,29600.46,29600.46,29600.46
34399.04,34547.275,34378.385,34110.08875,33401.07563,32254.63156,31927.05672,32800.18492,43093.07382,43093.07373,43093.07074,43092.89784,43092.60081,43088.23017,43087.53287,38306.32181,38306.32278,38306.34501,38307.43325,38308.85517,38324.6499,38327.65142,31922.31108,31922.30688,31922.25194,31920.25973,31918.91884,31916.35246,31916.44261,34695.51,34695.51,34695.51,34695.51,34695.51,34695.51,35600.63,34399.04,34160.85,33806.5,32248.63,29692.79,29600.46,29600.46
34174.08,34286.56,34357.37,34156.03625,33518.96625,32390.6425,31948.21391,32789.04,43078.6184,43078.61831,43078.61533,43078.44271,43078.14616,43073.7826,43073.08643,38285.19251,38285.19348,38285.21568,38286.30243,38287.72253,38303.49872,38306.49651,31904.86557,31904.86138,31904.80649,31902.81602,31901.47549,31898.89477,31898.98104,34399.04,34695.51,34695.51,34695.51,34695.51,34695.51,35575.01,34174.08,34160.85,33846.16,32248.63,29692.79,29600.46,29600.46
34353.25,34263.665,34405.47,34216.8175,33628.89063,32536.28188,31974.95766,32779.98461,43064.48825,43064.48816,43064.48518,43064.31284,43064.01677,43059.66028,43058.96523,38264.71772,38264.71869,38264.74086,38265.82613,38267.24441,38283.00211,38285.99617,31888.38893,31888.38475,31888.32992,31886.3412,31885.00101,31882.40602,31882.48842,34353.25,34695.51,34695.51,34695.51,34695.51,34695.51,35575.01,34174.08,34174.08,33846.16,32248.63,29780.86,29600.46,29600.46
35381.02,34867.135,34576.8475,34408.50625,33809.57938,32707.9275,32020.45016,32778.95125,43052.05545,43052.05536,43052.05239,43051.88033,43051.58474,43047.2353,43046.54137,38247.63886,38247.63983,38247.66197,38248.74577,38250.16222,38265.90147,38268.8918,31876.98922,31876.98504,31876.93027,31874.94329,31873.60346,31870.99423,31871.07279,35381.02,35381.02,35381.02,35381.02,35381.02,35381.02,35575.01,34353.25,34174.08,33846.16,32248.63,29780.86,29600.46,29600.46
38283.98,36832.5,35548.0825,34963.23375,34183.79625,32973.65,32120.50453,32800.11508,43044.34636,43044.34627,43044.3433,43044.17152,43043.8764,43039.534,43038.84119,38240.00099,38240.00196,38240.02406,38241.10639,38242.52103,38258.24185,38261.22847,31879.72261,31879.71844,31879.66372,31877.67849,31876.33901,31873.71561,31873.79033,38283.98,38283.98,38283.98,38283.98,38283.98,38283.98,38283.98,35381.02,34174.08,34160.85,32248.63,29790.35,29600.46,29600.46
38150,38216.99,36542.0625,35449.71625,34548.48375,33234.88906,32221.645,32822.48609,43036.4395,43036.43941,43036.43644,43036.26494,43035.9703,43031.63491,43030.94323,38231.96151,38231.96247,38231.98455,38233.0654,38234.47823,38250.18066,38253.16357,31881.82581,31881.82163,31881.76698,31879.78348,31878.44436,31875.80683,31875.87773,38283.98,38283.98,38283.98,38283.98,38283.98,38283.98,38283.98,38150,34353.25,34160.85,32248.63,29845.1,29600.46,29600.46
38473.61,38311.805,37572.1525,35988.81125,34937.545,33504.53,32330.08234,32854.69484,43029.07416,43029.07407,43029.07111,43028.89988,43028.60572,43024.27733,43023.58676,38224.99812,38224.99909,38225.02113,38226.10052,38227.51154,38243.19561,38246.17482,31885.51415,31885.50999,31885.45539,31883.47363,31882.13487,31879.48327,31879.55036,38473.61,38473.61,38473.61,38473.61,38473.61,38473.61,38473.61,38150,35381.02,34174.08,33634.09,30817.84,29600.46,29600.46
38562.21,38517.91,38367.45,36472.14875,35245.5525,33746.54156,32434.49188,32888.33578,43021.86954,43021.86945,43021.86649,43021.69554,43021.40185,43017.08044,43016.39099,38218.34901,38218.34998,38218.37199,38219.44991,38220.85913,38236.52487,38239.50039,31889.64463,31889.64047,31889.58593,31887.6059,31886.26751,31883.60188,31883.66518,38562.21,38562.21,38562.21,38562.21,38562.21,38562.21,38562.21,38473.61,38150,34174.08,33669.98,31534.11,29600.46,29600.46
39365.15,38963.68,38637.7425,37092.9125,35601.50063,33991.26156,32550.90219,32935.09508,43015.97635,43015.97626,43015.97331,43015.80264,43015.50942,43011.19498,43010.50664,38214.31352,38214.31448,38214.33646,38215.41292,38216.82034,38232.46779,38235.43962,31897.66319,31897.65904,31897.60455,31895.62625,31894.28822,31891.60863,31891.66814,39365.15,39365.15,39365.15,39365.15,39365.15,39365.15,39365.15,38562.21,38150,34174.08,33806.5,31627.57,29600.46,29600.46
37237.6,38301.375,38409.6425,37475.8525,35815.94438,34157.03031,32636.26328,32963.62391,43006.6714,43006.67131,43006.66836,43006.49797,43006.20522,43001.89772,43001.21049,38203.45074,38203.4517,38203.47365,38204.54865,38205.95428,38221.58346,38224.55162,31895.41684,31895.41269,31895.35826,31893.38169,31892.04402,31889.35051,31889.40625,39365.15,39365.15,39365.15,39365.15,39365.15,39365.15,39365.15,37237.6,37237.6,34353.25,33846.16,31627.57,29600.46,29600.46
36823.8,37030.7,37997.19,37784.67125,36000.74438,34319.4125,32725.90812,32984.7632,42996.72309,42996.72301,42996.72006,42996.54994,42996.25767,42991.9571,42991.27097,38191.29857,38191.29953,38191.32145,38192.39499,38193.79883,38209.40979,38212.37427,31891.21404,31891.2099,31891.15553,31889.18068,31887.84338,31885.136,31885.18799,37237.6,39365.15,39365.15,39365.15,39365.15,39365.15,39365.15,36823.8,36823.8,35381.02,33846.16,31913.64,29600.46,29600.46
37115.11,36969.455,37635.415,38001.4325,36204.96938,34474.74375,32803.84125,33011.52078,42987.26713,42987.26704,42987.2641,42987.09425,42986.80245,42982.50879,42981.82377,38180.1276,38180.12855,38180.15044,38181.22253,38182.62458,38198.21735,38201.17817,31888.45957,31888.45543,31888.40112,31886.428,31885.09106,31882.36987,31882.41812,37115.11,39365.15,39365.15,39365.15,39365.15,39365.15,39365.15,36823.8,36823.8,36823.8,33846.16,31913.64,29600.46,29600.46
38064.87,37589.99,37310.345,37974.04375,36468.63875,34666.46969,32899.99016,33043.89719,42979.35966,42979.35957,42979.35664,42979.18706,42978.89573,42974.60897,42973.92505,38172.04768,38172.04864,38172.0705,38173.14114,38174.5414,38190.116,38193.07316,31890.31458,31890.31045,31890.25619,31888.2848,31886.94822,31884.21327,31884.25779,38064.87,38064.87,39365.15,39365.15,39365.15,39365.15,39365.15,37115.11,36823.8,36823.8,34160.85,31913.64,29600.46,29600.46
38209.58,38137.225,37553.34,37981.49125,36715.60375,34856.46438,33006.64188,33069.94977,42971.70351,42971.70342,42971.7005,42971.53119,42971.24033,42966.96045,42966.27762,38164.46407,38164.46502,38164.48685,38165.55604,38166.95453,38182.511,38185.46451,31892.88643,31892.8823,31892.8281,31890.85842,31889.52221,31886.77355,31886.81435,38209.58,38209.58,39365.15,39365.15,39365.15,39365.15,39365.15,38064.87,36823.8,36823.8,34160.85,31913.64,29600.46,29600.46
37800.49,38005.035,37797.5125,37897.35125,36943.08125,35040.42844,33108.10953,33099.11523,42963.40967,42963.40958,42963.40666,42963.23762,42962.94722,42958.67421,42957.99248,38155.59976,38155.60072,38155.62252,38156.69026,38158.08697,38173.62535,38176.57521,31893.51124,31893.50712,31893.45298,31891.48502,31890.14918,31887.38686,31887.42396,38209.58,38209.58,39365.15,39365.15,39365.15,39365.15,39365.15,37800.49,37115.11,36823.8,34174.08,32248.63,29600.46,29600.46
39457.87,38629.18,38383.2025,38009.30875,37240.72875,35257.71125,33232.23813,33141.42336,42957.79181,42957.79173,42957.78881,42957.62004,42957.33011,42953.06395,42952.38331,38152.07789,38152.07884,38152.10061,38153.16691,38154.56185,38170.08216,38173.02839,31902.11738,31902.11326,31902.05918,31900.09293,31898.75746,31895.98153,31896.01494,39457.87,39457.87,39457.87,39457.87,39457.87,39457.87,39457.87,37800.49,37800.49,36823.8,34174.08,32248.63,29600.46,29600.46
39817.56,39637.715,38821.375,38065.86,37579.38625,35490.23094,33363.89797,33186.71687,42952.76342,42952.76333,42952.76042,42952.59193,42952.30246,42948.04313,42947.36357,38149.72445,38149.7254,38149.74714,38150.81201,38152.20517,38167.70745,38170.65005,31912.44256,31912.43845,31912.38442,31910.41989,31909.08479,31906.2953,31906.32503,39817.56,39817.56,39817.56,39817.56,39817.56,39817.56,39817.56,39457.87,37800.49,36823.8,34174.08,32248.63,29600.46,29600.46
39895.88,39856.72,39242.95,38398.145,37936.99875,35727.9825,33490.94688,33231.05961,42947.87241,42947.87232,42947.86941,42947.70119,42947.41218,42943.15966,42942.4812,38147.63511,38147.63606,38147.65777,38148.7212,38150.1126,38165.59688,38168.53586,31923.13006,31923.12596,31923.07198,31921.10916,31919.77444,31916.97144,31916.99751,39895.88,39895.88,39895.88,39895.88,39895.88,39895.88,39895.88,39817.56,37800.49,36823.8,34353.25,32248.63,29600.46,29600.46
40750.84,40323.36,39980.5375,38889.025,38336.84813,35982.86937,33630.26734,33280.31227,42944.35996,42944.35988,42944.35697,42944.18902,42943.90047,42939.65476,42938.97738,38148.29008,38148.29103,38148.31271,38149.37471,38150.76435,38166.23066,38169.16602,31937.89703,31937.89293,31937.83901,31935.8779,31934.54355,31931.7271,31931.74951,40750.84,40750.84,40750.84,40750.84,40750.84,40750.84,40750.84,39895.88,39457.87,37115.11,35381.02,32248.63,29600.46,29600.46
39689.04,40219.94,40038.33,39210.76625,38606.09937,36207.83937,33757.9075,33319.20805,42939.15977,42939.15969,42939.15679,42938.9891,42938.70102,42934.46208,42933.78578,38145.55946,38145.5604,38145.58205,38146.64263,38148.03051,38163.47888,38166.41063,31947.55279,31947.54869,31947.49483,31945.53543,31944.20145,31941.37159,31941.39037,40750.84,40750.84,40750.84,40750.84,40750.84,40750.84,40750.84,39689.04,39689.04,37800.49,36823.8,32248.63,29600.46,29600.46
40388.61,40038.825,40181.0925,39501.23375,38737.63875,36460.7175,33886.38578,33362.65062,42935.08866,42935.08858,42935.08568,42934.91826,42934.63064,42930.39847,42929.72325,38145.07514,38145.07608,38145.0977,38146.15685,38147.54297,38162.97344,38165.90159,31960.5426,31960.5385,31960.4847,31958.527,31957.1934,31954.35018,31954.36533,40388.61,40750.84,40750.84,40750.84,40750.84,40750.84,40750.84,39689.04,39689.04,37800.49,36823.8,32248.63,29600.46,29600.46
40019.56,40204.085,40212.0125,39727.48125,38854.48625,36701.485,34016.18984,33405.54875,42930.4387,42930.43861,42930.43572,42930.26857,42929.9814,42925.75598,42925.08184,38143.4222,38143.42314,38143.44473,38144.50246,38145.88682,38161.29942,38164.22398,31971.74559,31971.7415,31971.68775,31969.73176,31968.39853,31965.54201,31965.55354,40388.61,40750.84,40750.84,40750.84,40750.84,40750.84,40750.84,40019.56,39689.04,37800.49,36823.8,32248.63,29600.46,29600.46
39609.78,39814.67,39926.7475,39953.6425,38925.49688,36931.52094,34138.20188,33444.46328,42925.14681,42925.14672,42925.14384,42924.97695,42924.69025,42920.47156,42919.7985,38140.47557,38140.47651,38140.49807,38141.55438,38142.93699,38158.33176,38161.25273,31980.97582,31980.97174,31980.91805,31978.96375,31977.6309,31974.76112,31974.76906,40019.56,40388.61,40750.84,40750.84,40750.84,40750.84,40750.84,39609.78,39609.78,39457.87,36823.8,33634.09,29600.46,29600.46
39934.62,39772.2,39988.1425,40013.23625,39011.2725,37128.4125,34272.09281,33491.90469,42920.38483,42920.38474,42920.38186,42920.21524,42919.92899,42915.71702,42915.04503,38138.57808,38138.57902,38138.60055,38139.65544,38141.03632,38156.41327,38159.33066,31991.7464,31991.74232,31991.68868,31989.73608,31988.40361,31985.52062,31985.52497,39934.62,40388.61,40750.84,40750.84,40750.84,40750.84,40750.84,39609.78,39609.78,39609.78,36823.8,33669.98,29600.46,29600.46
39769.99,39852.305,39833.4875,40007.29,39036.575,37319.03781,34399.06453,33542.40734,42915.37227,42915.37218,42915.3693,42915.20295,42914.91715,42910.71189,42910.04096,38136.16922,38136.17016,38136.19166,38137.24514,38138.62427,38153.98344,38156.89726,32001.71725,32001.71318,32001.6596,31999.7087,31998.37661,31995.48046,31995.48123,39934.62,40019.56,40750.84,40750.84,40750.84,40750.84,40750.84,39769.99,39609.78,39609.78,36823.8,33806.5,29600.46,29600.46
39939.33,39854.66,39813.43,40012.72125,39205.43312,37510.68875,34526.57656,33600.62422,42910.64088,42910.64079,42910.63792,42910.47183,42910.18649,42905.98791,42905.31805,38134.31207,38134.313,38134.33447,38135.38654,38136.76393,38152.10537,38155.01561,32012.48247,32012.4784,32012.42488,32010.47566,32009.14396,32006.23469,32006.2319,39939.33,39939.33,40750.84,40750.84,40750.84,40750.84,40750.84,39769.99,39609.78,39609.78,36823.8,33846.16,29600.46,29600.46
39659.84,39799.585,39825.945,39876.34625,39382.68563,37691.715,34653.42453,33655.02578,42905.47678,42905.47669,42905.47383,42905.308,42905.02311,42900.8312,42900.16241,38131.57957,38131.5805,38131.60194,38132.6526,38134.02826,38149.35198,38152.25867,32021.90261,32021.89855,32021.84508,32019.89756,32018.56623,32015.64391,32015.63757,39939.33,39939.33,40388.61,40750.84,40750.84,40750.84,40750.84,39659.84,39659.84,39609.78,37115.11,33846.16,29600.46,29600.46
40016.48,39838.16,39846.41,39917.27625,39564.02125,37884.49531,34784.86438,33710.6232,42900.89107,42900.89098,42900.88812,42900.72256,42900.43812,42896.25286,42895.58513,38129.99304,38129.99398,38130.01539,38131.06464,38132.43856,38147.74461,38150.64774,32033.00841,32033.00436,32032.95094,32031.00511,32029.67417,32026.73883,32026.72895,40016.48,40016.48,40388.61,40750.84,40750.84,40750.84,40750.84,39659.84,39659.84,39609.78,37800.49,33846.16,29600.46,29600.46
